,0,1,2,3,4,5
16556,-4.363755,-3.1631286,-4.501089,6.950069,-2.2250903,-0.8268161
16557,-3.1085992,-3.121748,-4.169426,5.9536743,-2.3142664,-0.31500885
16558,-3.281905,-2.946033,-4.0543475,5.951477,-2.1301217,-0.522471
16559,-3.316718,-2.7535596,-4.2033296,5.6875987,-2.7660186,0.3190457
16560,-3.1554713,-3.060994,-4.292895,5.8411546,-2.8046427,0.30320147
16561,-3.493564,-2.8475688,-4.0564823,5.7954903,-2.6770132,0.17292574
16562,-4.5768476,-2.4239028,-3.0631354,5.6361876,-2.091787,-0.43957713
16563,-4.0308437,-2.1841457,-2.685076,4.985915,-1.8227782,-0.5033559
16564,-4.0618134,-2.344636,-2.844776,5.186883,-1.9366456,-0.5066034
16565,-4.321193,-2.3650303,-2.8350794,5.3175454,-1.9254541,-0.57416403
16566,-4.8037734,-2.6017697,-3.056675,5.8340073,-2.0893354,-0.6199596
16567,-4.131564,-2.378423,-2.805173,5.2045126,-1.9733489,-0.45956066
16568,-3.8404243,-2.8342423,-3.4202478,5.657467,-2.885314,0.37545502
16569,-3.411945,-2.8285954,-3.6407516,5.4730897,-3.2156608,0.83239555
16570,-3.996878,-2.9739544,-3.8508687,6.0267506,-3.5506365,0.9924192
16571,-3.9716883,-3.1653795,-4.159191,6.2218137,-3.9711366,1.3496149
16572,-4.3963785,-3.5032957,-4.8249555,6.809749,-4.663503,1.910756
16573,-4.5159144,-3.4802282,-4.9860864,6.8282337,-4.840977,2.1518998
16574,-4.6110334,-3.1906157,-5.0748076,6.62624,-4.63146,2.1282518
16575,-4.170785,-2.5388532,-4.3807006,5.674412,-3.9755208,1.8009683
16576,-4.3920226,-2.6292243,-4.66441,5.9361877,-4.0030837,1.751824
16577,-4.4629498,-2.6229637,-4.722188,5.9514604,-4.066945,1.8047823
16578,-4.992889,-2.9601464,-5.2380695,6.6925397,-4.550529,1.9849727
16579,-4.000562,-2.440476,-4.0987453,5.5213213,-3.3087666,1.1955783
16580,-4.222935,-2.4832673,-4.023822,5.7157745,-3.2448308,1.0552697
16581,-4.880792,-2.8001268,-4.848042,6.42858,-4.238265,1.7868146
16582,-4.4980044,-2.4371972,-4.094971,5.8342657,-3.5175252,1.285938
16583,-4.9082437,-2.620222,-4.3560038,6.332549,-3.7950773,1.3592829
16584,-5.1657724,-2.539149,-4.3316507,6.4625196,-3.8013177,1.2555829
16585,-5.24641,-2.5124438,-4.326872,6.4829636,-3.8435597,1.2518102
16586,-4.590838,-2.4073699,-4.186477,5.994558,-3.5496967,1.0860554
16587,-4.0889745,-2.3754392,-4.0376105,5.649981,-3.2076566,0.8533929
16588,-4.9832544,-2.5147417,-4.244497,6.282308,-3.677592,1.1653961
16589,-4.3607874,-2.8542483,-4.592734,6.531136,-3.474448,0.69794095
16590,-4.045169,-2.5743067,-4.197345,5.96918,-3.1897972,0.6237085
16591,-4.0862193,-2.715615,-4.2845297,6.294403,-3.031023,0.3096977
16592,-3.7978854,-2.570258,-4.0891476,5.7235265,-3.3961675,1.0091857
16593,-4.020579,-2.3823082,-3.9562194,5.633245,-3.4722323,1.2078761
16594,-3.6452286,-2.5081291,-3.878345,5.1555676,-3.874649,1.9209565
16595,-3.2552564,-2.3946197,-3.6155548,4.705581,-3.627782,1.8410218
16596,-3.9269269,-2.7352498,-4.2306204,5.512889,-4.2846622,2.2192326
16597,-3.4669373,-2.5643008,-3.8735101,5.028667,-3.8128579,1.8869925
16598,-3.622755,-2.196453,-3.611253,4.703035,-3.6797678,1.9239902
16599,-3.840347,-2.0837708,-3.5727077,4.7530084,-3.495106,1.7172681
16600,-4.294131,-2.120298,-3.657515,5.082646,-3.0104277,1.1380349
16601,-4.2679677,-2.0978644,-3.458741,4.9746943,-2.3461947,0.54731834
16602,-3.5807505,-1.9112194,-2.8020947,4.1965184,-1.450593,-0.041089226
16603,-3.613575,-1.9410242,-2.7982368,4.20932,-1.4053236,-0.077235505
16604,-5.502755,7.0087867,0.8064921,-4.39786,-7.0638227,1.2595733
16605,-4.8437195,6.117588,0.6586445,-3.8121262,-6.25658,1.150411
16606,-5.8016615,7.749959,1.0977528,-5.01741,-7.47947,1.2312329
16607,-5.6048923,7.4369974,1.0069895,-4.77726,-7.2458563,1.1855664
16608,-5.793807,7.4678197,0.9268271,-4.700878,-7.4880776,1.3155674
16609,-4.5952,5.807553,0.6063913,-3.591916,-6.0347486,1.13073
16610,-4.5558834,6.8472834,1.2745364,-5.027309,-6.4121284,1.2873904
16611,-4.159861,6.5033627,1.2142743,-4.9230003,-6.016558,1.2630923
16612,-4.5508165,7.3891644,1.2969177,-5.621206,-6.766341,1.3461121
16613,-4.2425523,7.004902,1.186619,-5.3260107,-6.379893,1.2010375
16614,-4.481922,7.640871,1.1579175,-5.7211914,-6.921351,1.2101349
16615,-4.635597,8.1463785,1.1761253,-6.0751257,-7.2226763,1.0952133
16616,-4.211771,7.5787635,0.99291754,-5.604398,-6.381491,0.5255089
16617,-3.8133352,7.226457,1.1072863,-5.4737782,-5.9564,0.2369933
16618,-3.9629917,7.52213,1.1200893,-5.7033834,-6.156154,0.16102457
16619,-4.3089237,8.452369,1.21523,-6.373892,-7.079334,0.23232773
16620,-3.8521001,7.6286798,1.2635938,-5.8788505,-6.2557306,0.03233864
16621,-3.901029,7.7496557,1.227911,-5.9319654,-6.4132133,0.07940547
16622,-4.0704637,7.984101,1.2363517,-6.092225,-6.6561537,0.1748063
16623,-4.210694,8.208552,1.2077008,-6.2355204,-6.9167366,0.272802
16624,-3.6811383,6.523636,0.6288595,-4.6388855,-5.715512,0.50522524
16625,-3.3761199,5.921569,0.5799777,-4.1676636,-5.464689,0.6404984
16626,-4.482314,8.400596,1.1585389,-6.4996533,-7.097649,0.63176095
16627,-4.0006943,7.541862,1.2658585,-6.0545483,-6.3258605,0.5401206
16628,-3.6993022,6.6075816,1.7138586,-5.6111856,-5.5885463,0.4642616
16629,-3.3005621,6.045774,1.9771596,-5.5383315,-5.0941157,0.26697722
16630,-1.8604829,1.9689767,3.299011,-3.3471456,-2.4696233,0.3186757
16631,-1.7932383,1.7048553,4.2910633,-3.9700432,-2.4655118,0.2224757
16632,-1.4073391,1.1490843,4.1833515,-3.6069946,-1.715664,-0.29308724
16633,-1.2683939,1.0027249,4.230449,-3.5652995,-1.594445,-0.3293159
16634,-1.108346,0.7773782,3.802131,-3.1114278,-1.2991393,-0.38555413
16635,-1.0037086,0.6969972,3.848199,-3.1356597,-0.8266596,-0.897911
16636,-1.0192477,0.77060944,3.7548766,-3.1219482,-0.6453862,-1.0706664
16637,-1.248413,1.3283911,4.1381974,-3.7317505,-0.84861016,-1.217759
16638,-1.0606388,1.9703522,3.8171942,-3.724187,-1.6523764,-0.86475724
16639,-1.3219814,1.6766847,4.3177857,-3.997779,-1.1835585,-1.1676155
16640,-1.2750261,1.5281816,4.1591754,-3.8395863,-1.0069883,-1.1949015
16641,-1.0079157,2.3793502,4.067002,-4.017586,-2.2244732,-0.7893972
16642,-0.9038566,2.7511034,4.4273186,-4.250816,-3.0212164,-0.55430865
16643,-0.7961566,2.625426,4.341982,-4.1084013,-3.0298162,-0.46785113
16644,-0.6608038,2.2137134,4.014904,-3.6931615,-2.6413343,-0.42281407
16645,-0.7002044,2.2288816,3.934195,-3.6410294,-2.6191742,-0.4007763
16646,-0.97053117,2.0778787,4.4110336,-3.800334,-2.5258832,-0.50359476
16647,-1.8196237,1.6595361,3.9778314,-2.7255793,-2.2400296,-0.54139394
16648,-3.5519166,1.135727,3.1574762,-0.926136,-2.1548793,-0.3593073
16649,-1.9233525,1.6032722,4.1153874,-2.7823648,-2.2347503,-0.56692576
16650,-4.072229,1.0591598,3.137374,-0.5939916,-2.328606,-0.30607453
16651,-4.1532545,1.1245837,3.355333,-0.75053424,-2.4287179,-0.3342758
16652,-5.044906,0.8778822,2.600536,0.28077918,-2.600781,0.009257222
16653,-8.318024,0.8838965,2.5038054,1.4537889,-3.8586717,0.6616723
16654,-7.069727,0.8036113,2.066067,1.1448531,-3.131305,0.5495442
16655,-6.091961,0.8236438,1.874854,0.7588769,-2.6098847,0.40282655
16656,-4.037021,-1.399123,-1.4514074,3.5199778,-1.5334473,-0.24380672
16657,-4.453562,-1.6614301,-1.5461991,3.8207686,-1.3389977,-0.4339048
16658,-4.0079365,-1.5688219,-1.4137776,3.4493947,-1.0367347,-0.47562522
16659,-4.5292773,-1.5872232,-1.500119,3.7639632,-0.9438657,-0.5533619
16660,-5.025461,-1.5780782,-1.615661,4.1691313,-1.203699,-0.5463355
16661,-5.2051005,-1.5519762,-1.668089,4.32494,-1.267381,-0.53788584
16662,-5.7103467,-1.9493202,-1.780211,4.807107,-1.3407838,-0.6255527
16663,-5.255361,-1.6530426,-1.6813046,4.401124,-1.2259284,-0.56786364
16664,-5.0551305,-1.5676761,-1.7268653,4.3434143,-1.3016943,-0.5561228
16665,-5.2835937,-1.851169,-1.8015696,4.708368,-1.5306263,-0.6126179
16666,-4.548349,-1.97231,-1.8089046,4.480645,-1.5955584,-0.6141755
16667,-4.240688,-2.363017,-2.2048066,4.9002805,-1.9787863,-0.6581531
16668,-2.8800523,-2.8107586,-2.99738,5.153127,-2.239867,-0.890918
16669,-3.594382,-3.208115,-3.441626,6.0187907,-2.4941957,-1.0253148
16670,-2.3006814,-2.7293513,-3.098513,4.870589,-2.0815058,-0.84256744
16671,-2.569498,-3.046735,-3.3658228,5.3187175,-2.1627054,-0.9460735
16672,-3.4830468,-3.3142352,-3.6317353,6.109872,-2.3922524,-1.034115
16673,-2.7803786,-3.1582158,-3.3939383,5.4780498,-2.21696,-0.8083062
16674,-3.5210705,-2.8573368,-2.9167674,5.2117314,-1.7789152,-0.70498997
16675,-3.70544,-3.0843828,-3.0976284,5.495831,-1.9266971,-0.6384701
16676,-3.7559376,-2.993607,-2.9527972,5.3949885,-1.8955398,-0.6027451
16677,-3.7711086,-3.1547062,-3.135901,5.569407,-2.0047078,-0.5656842
16678,-2.9413366,-2.622634,-2.7562528,4.5967774,-1.8728395,-0.2763817
16679,-3.001908,-2.8667977,-2.9651437,4.869297,-1.9744632,-0.3045612
16680,-2.4891698,-2.7950487,-2.7775402,4.435118,-1.7168694,-0.38597795
16681,-2.7556293,-3.1190464,-3.2455606,5.0031624,-2.0912814,-0.2819303
16682,-2.2920532,-3.0916517,-3.1763618,4.7537155,-2.0812705,-0.26232055
16683,-1.9965147,-2.6661317,-3.0420322,4.328125,-1.9226096,-0.3246129
16684,-2.2708051,-3.3389792,-3.5205274,5.2008505,-2.4057577,-0.28021565
16685,-2.2973397,-3.8296576,-3.7174811,5.6940546,-2.6346183,-0.29802057
16686,-2.0197377,-3.584487,-3.4168844,5.1621428,-2.3961537,-0.22439687
16687,-2.338592,-4.055889,-4.054135,5.9612865,-2.764527,-0.2611619
16688,-2.0391433,-3.6790972,-3.5017066,5.282139,-2.42281,-0.25909626
16689,-1.7856708,-3.165488,-3.5801842,4.8040466,-2.0892887,-0.37410432
16690,-1.6258878,-3.352693,-3.394703,4.613169,-1.9287984,-0.32636896
16691,-1.3786386,-2.802677,-4.245368,4.714267,-1.7502301,-0.72892565
16692,-1.3599427,-3.0913625,-4.907492,5.171983,-1.5523322,-1.0395318
16693,-1.3683589,-2.6245182,-4.3296866,4.5989017,-1.3396997,-0.9050143
16694,-1.2408911,-3.0815628,-4.903983,5.0590954,-1.266964,-1.2470051
16695,-1.2903724,-2.511956,-4.187199,4.3834205,-1.037289,-1.0589808
16696,-1.1134094,-2.4080076,-4.0332537,4.148312,-0.933641,-1.1099724
16697,-2.021077,-3.0242293,-4.586523,5.4719386,-1.5182608,-1.2089194
16698,-2.150387,-3.210751,-4.8730927,5.8406386,-1.5648408,-1.3592261
16699,-2.2944767,-3.2194254,-4.880625,5.971579,-1.4553049,-1.5385467
16700,-2.3414035,-3.2651565,-4.848196,6.012833,-1.4894245,-1.5151657
16701,-2.595168,-3.4109182,-5.012106,6.29349,-1.3703616,-1.7447075
16702,-2.0268593,-3.4107845,-4.9598403,5.904094,-1.8219286,-1.1059351
16703,-1.7685645,-3.0195248,-4.362687,5.1786847,-1.5898887,-1.0069124
16704,-2.0597236,-3.2637591,-4.6691484,5.7230253,-1.6539956,-1.217488
16705,-1.7366306,-2.923547,-4.124197,5.0097494,-1.5713916,-0.91452134
16706,-1.9483544,-3.3689737,-4.749967,5.569195,-1.3895217,-1.3125334
16707,-2.044846,-2.7267861,-4.105796,4.8579326,-0.7466395,-1.573512
16708,-2.1205246,-2.5340478,-3.8914726,4.5568256,-0.30829632,-1.81457
16709,-2.3853173,-2.0569015,-3.8982306,4.429698,0.014489577,-2.1387382
16710,-2.1057065,-2.5716155,-3.7662742,4.464374,-0.16741216,-1.8858002
16711,-2.6866584,-2.4971738,-4.354981,5.138208,-0.12807629,-2.3104188
16712,-2.4590125,-2.0114055,-3.9138384,4.4755187,0.021458963,-2.1726081
16713,-2.8154886,-2.6073778,-4.548115,5.3747234,-0.14747292,-2.4067352
16714,-2.8637984,-2.666984,-4.5668902,5.5952353,-0.60688233,-2.073956
16715,-3.0750723,-2.8253005,-4.6688743,5.9902096,-1.1128085,-1.7778982
16716,-2.975686,-2.8745725,-4.53797,5.939722,-1.2613351,-1.6274817
16717,-2.836585,-2.8975253,-4.4827414,5.944175,-1.6621453,-1.26977
16718,-2.4799645,-2.660349,-3.9367716,5.3055735,-1.6506983,-0.9717577
16719,-2.1218483,-2.9608471,-4.0690966,5.4106207,-1.8926152,-0.926638
16720,-2.3707926,-3.1708205,-4.148615,5.6300573,-1.6514394,-1.2245544
16721,-3.1180048,-3.5334535,-4.692757,6.5638533,-1.7836864,-1.5300112
16722,-3.050098,-3.7298577,-5.093964,6.9223804,-1.8882027,-1.6937754
16723,-2.1738532,-2.8717992,-4.6616116,5.84136,-1.9560463,-1.2939467
16724,-2.587845,-3.3538327,-4.669742,6.1942954,-1.6475633,-1.6149683
16725,-1.9486809,-3.339532,-4.871153,6.0521855,-1.7246488,-1.6559972
16726,-2.2037876,-2.9630232,-4.968969,6.1298013,-2.158358,-1.2996012
16727,-1.7731792,-2.42146,-4.1299386,5.0240173,-1.9889611,-0.87683654
16728,-1.6365609,-2.6754086,-4.210035,5.069792,-1.9295957,-0.87650126
16729,-2.592515,-2.5718234,-4.143703,5.3378267,-2.4931674,-0.23020145
16730,-2.9499335,-2.4302337,-4.113722,5.418421,-2.565546,-0.15796816
16731,-3.2479408,-2.6229472,-4.5302076,5.8896675,-2.8767068,-0.05380334
16732,-3.0643167,-2.6798074,-4.2870274,5.6158757,-2.6526341,-0.059464544
16733,-3.046124,-2.713973,-4.1045456,5.4767156,-2.3048093,-0.2033219
16734,-3.4167497,-3.1100101,-4.487666,6.137477,-2.232559,-0.5087534
16735,-3.6785343,-2.8898454,-4.341282,6.0332007,-2.4514039,-0.15015265
16736,-3.729712,-2.6853006,-4.2956204,5.8361773,-2.5622585,0.11515439
16737,-3.3653572,-2.9589634,-4.3657866,5.872048,-2.2713346,-0.21114387
16738,-3.1408367,-3.0119345,-4.3584776,5.807387,-2.1712627,-0.32063067
16739,-3.2949178,-3.2141259,-4.7656374,6.216185,-2.5413146,-0.12556155
16740,-3.456162,-3.122288,-4.8859773,6.3359604,-2.9382846,0.16590723
16741,-2.678933,-2.8186269,-4.522191,5.760037,-2.1079512,-0.66572785
16742,-2.2085698,-2.6367917,-3.959606,5.154123,-1.800938,-0.7210532
16743,-2.284786,-2.751763,-4.091888,5.345614,-1.9074291,-0.70098597
16744,-2.608546,-2.8765702,-4.6072874,5.860406,-2.5653815,-0.33081448
16745,-2.4280365,-2.6903594,-4.699576,5.8331337,-2.265279,-0.8037948
16746,-2.5248935,-2.9063845,-4.326269,5.7941203,-2.3597267,-0.54129404
16747,-2.3252485,-2.6221592,-4.617005,5.7120953,-2.3767722,-0.67829096
16748,-2.3195024,-2.476433,-4.1254816,5.217325,-2.5971463,-0.0678825
16749,-4.081633,-3.0052128,-4.994675,6.806692,-3.9285045,0.71733785
16750,-4.039485,-2.7250497,-4.388463,6.219908,-3.5414233,0.70567346
16751,-4.2017674,-2.3339975,-3.924251,5.811438,-3.4274678,0.8671978
16752,-4.405001,-2.6406415,-4.345849,6.3289323,-3.7265303,0.89510053
16753,-4.256722,-2.6471105,-4.3494735,6.2670803,-3.5341349,0.7151843
16754,-4.347687,-2.2588618,-3.879605,5.8466268,-3.4274852,0.89109737
16755,-4.3399673,-1.9571518,-3.812351,5.6592445,-3.6159787,1.012634
16756,-3.3197088,-1.8198104,-3.842536,5.270728,-3.7536268,0.6343497
16757,-2.7928634,-1.8711622,-3.7817576,5.035424,-3.684798,0.4769676
16758,-2.3007002,-1.5985792,-3.238251,4.288365,-3.1958742,0.35229978
16759,-2.5469415,-1.9075512,-3.4582534,4.6811337,-3.3224177,0.4922741
16760,-2.3873906,-1.8455489,-3.3767295,4.5436397,-3.2722673,0.40068108
16761,-2.168525,-1.7766106,-3.1919694,4.262981,-3.1175542,0.36305603
16762,-2.6916986,-2.0014129,-3.6150224,4.9255586,-3.533707,0.5424841
16763,-3.6157312,-2.5052104,-3.909165,5.8456125,-3.4762502,0.5869744
16764,-4.7332144,-3.0816257,-4.4692774,7.021607,-3.13621,0.087229885
16765,-4.9546533,-3.228054,-4.635896,7.371196,-3.205111,-0.017573327
16766,-4.5732274,-2.9105306,-4.134961,6.6833844,-2.5307927,-0.38043764
16767,-4.7381954,-3.0902333,-4.3836403,7.0303555,-2.4874957,-0.5680421
16768,-4.8739243,-3.3656712,-4.83591,7.470812,-2.6554,-0.56366926
16769,-5.028264,-3.4472032,-4.9184685,7.678642,-2.6964643,-0.62009996
16770,-4.570243,-3.3394117,-4.8007393,7.2693105,-2.5043359,-0.6217639
16771,-3.771747,-3.0671732,-4.3887086,6.423722,-2.3278937,-0.46500394
16772,-3.5821235,-2.8968444,-4.1820693,6.0363955,-2.2873852,-0.28041694
16773,-3.256169,-3.0448718,-4.4255505,5.9508843,-2.6978457,0.17647238
16774,-3.396311,-2.6556726,-4.3055925,5.528152,-3.06689,0.7787294
16775,-2.9199553,-2.0100858,-3.3553474,4.4015236,-2.4483757,0.6179341
16776,-4.0445366,-2.4262335,-3.3645594,5.535436,-2.202563,-0.18806206
16777,-4.1171303,-2.572429,-3.4616904,5.703622,-2.352185,-0.21575953
16778,-3.2246566,-2.3562474,-3.1952217,4.8480515,-2.2969012,0.1014756
16779,-3.7173471,-2.2882698,-3.0127652,5.0038815,-2.1512117,-0.1842345
16780,-4.4473987,-2.4888082,-3.0094867,5.5378227,-2.1285932,-0.42031786
16781,-4.6063223,-2.7064996,-3.2537239,5.885698,-2.4047773,-0.3091377
16782,-3.8027542,-2.6390834,-3.324769,5.4446692,-2.7323036,0.34194726
16783,-3.161579,-2.651072,-3.5268528,5.133,-3.039429,0.813278
16784,-4.204515,-3.1677802,-4.21168,6.4352884,-3.9052052,1.1643256
16785,-4.049962,-3.0454898,-4.1475844,6.2187266,-3.9018714,1.2717133
16786,-3.7578204,-2.844753,-3.9308016,5.7882795,-3.6811354,1.2537277
16787,-4.40208,-2.9480224,-4.365031,6.3669577,-4.3186398,1.7391764
16788,-4.0599203,-2.6424375,-4.203506,5.7734475,-3.9574008,1.7078562
16789,-4.1620126,-2.5906534,-4.2430043,5.780031,-3.9807565,1.7412527
16790,-3.812631,-2.47514,-4.1062512,5.3968334,-3.4678578,1.4282296
16791,-4.1691594,-2.6334574,-4.486068,5.8074336,-3.71036,1.5348475
16792,-4.6048827,-2.7308574,-4.7267337,6.2046766,-3.9915588,1.6307353
16793,-4.0048223,-2.548749,-4.2090425,5.6088133,-3.3744328,1.2560896
16794,-4.174675,-2.5459437,-4.291004,5.698436,-3.5696762,1.4214703
16795,-4.638751,-2.4310486,-3.8705997,5.8174706,-3.3964891,1.1699605
16796,-4.761315,-2.5622401,-4.088905,6.116953,-3.3835654,1.0331385
16797,-5.231684,-2.6938095,-4.287097,6.511128,-3.8738067,1.3724211
16798,-4.6688857,-2.4607952,-4.0719104,6.078353,-3.3882852,0.9905862
16799,-4.43526,-2.4686656,-4.2800336,5.96849,-3.6645093,1.2292064
16800,-4.4136934,-2.2770863,-4.03024,5.694082,-3.425493,1.1026274
16801,-4.8538733,-2.4741783,-4.2231574,6.189948,-3.5971928,1.0830874
16802,-4.656406,-2.447737,-4.144812,6.0035143,-3.5663545,1.1619165
16803,-4.286884,-2.5757985,-4.1779532,6.0778613,-3.1294136,0.6296191
16804,-4.13474,-2.3563416,-3.8926058,5.6378193,-3.1237893,0.83549595
16805,-4.021085,-2.5218396,-4.068292,5.865999,-3.2411878,0.81383353
16806,-4.2739706,-2.7071648,-4.407536,6.399769,-3.426308,0.6749928
16807,-4.413984,-2.6299942,-4.3763275,6.0977855,-4.041841,1.6474603
16808,-4.014806,-1.9341313,-3.6494777,4.828083,-3.688662,1.9933399
16809,-3.6047719,-2.0242252,-3.4421337,4.5679545,-3.6032379,1.9898534
16810,-3.9065282,-2.142818,-3.7065678,4.854581,-3.8400698,2.155208
16811,-3.5581708,-2.4195547,-3.7615354,4.893971,-3.9057639,2.093153
16812,-3.7083378,-2.396325,-3.8293157,4.9870744,-3.9140053,2.063986
16813,-3.6921046,-2.4724965,-3.8834627,5.060424,-3.8579254,1.9518834
16814,-3.8415554,-2.3361492,-3.791509,5.0335245,-3.779623,1.9093066
16815,-4.1056685,-2.2456133,-3.7586648,5.1170707,-3.6360245,1.7696806
16816,-3.5608943,-1.8616054,-2.9633043,4.2784986,-2.231834,0.6820046
16817,-3.4421425,-1.9928443,-3.1339734,4.429467,-2.6284094,0.9784849
16818,-5.447473,7.0906014,0.8985519,-4.5291986,-6.9779115,1.1927953
16819,-5.0663023,6.785071,0.9350516,-4.42629,-6.487434,1.06596
16820,-5.5168753,7.5703697,1.1128862,-4.975675,-7.1732163,1.1023482
16821,-5.0243363,7.1940303,1.2177691,-4.867308,-6.656868,0.9749199
16822,-5.869337,7.523095,0.95107406,-4.7339487,-7.506782,1.285595
16823,-4.4994664,5.8047795,0.9822469,-3.7470877,-5.704579,1.0632863
16824,-4.720366,6.796154,1.2956535,-4.7893376,-6.418647,1.237172
16825,-4.148873,6.4069557,1.1733772,-4.7839985,-5.9246984,1.2246226
16826,-4.368451,6.870233,0.8923908,-4.8392115,-6.650203,1.3391912
16827,-4.1030293,6.7952237,1.2090845,-5.204242,-6.2259455,1.1564239
16828,-4.511385,7.5808554,1.21036,-5.7328167,-6.835859,1.2385188
16829,-4.358247,7.6100287,1.0122567,-5.591187,-6.8116875,1.0570779
16830,-4.604905,8.348417,1.0721076,-6.1350937,-7.2458,0.8288922
16831,-3.9738984,7.6787567,1.0744952,-5.733691,-6.4743123,0.41393092
16832,-4.1164727,7.8083854,1.1021638,-5.844088,-6.4879355,0.31577042
16833,-4.3147626,8.474178,1.2523512,-6.38413,-7.098589,0.29613668
16834,-4.343348,8.568596,1.3448665,-6.5122375,-7.154337,0.23728961
16835,-4.1355624,8.190081,1.3095238,-6.238752,-6.8645926,0.26004443
16836,-3.9452083,7.695297,1.3680979,-5.9746203,-6.434636,0.27263442
16837,-4.5844207,8.781577,1.4539285,-6.863012,-7.5209365,0.74282515
16838,-4.6269555,8.552773,1.4321926,-6.7087317,-7.4018335,0.9513306
16839,-4.185708,7.875047,1.3323543,-6.278161,-6.8102016,0.83471715
16840,-4.08604,7.828314,1.2725295,-6.275305,-6.7076716,0.71779835
16841,-4.0334787,7.717148,1.6117425,-6.4865303,-6.540386,0.5904843
16842,-3.7941208,7.0158114,1.9473193,-6.2002435,-5.9196286,0.46291864
16843,-3.3094976,6.0995092,2.1205149,-5.7278705,-5.174552,0.30943018
16844,-1.6025578,1.6173788,3.0998268,-3.0519965,-2.2939281,0.39897662
16845,-1.4630958,1.100561,3.9140053,-3.242697,-2.051749,0.12408574
16846,-1.233561,0.89345825,3.9940517,-3.2742016,-1.471586,-0.40563476
16847,-1.17216,0.75556564,4.1888714,-3.325985,-1.3761754,-0.5215044
16848,-1.0725838,0.68402344,3.8546283,-3.0565295,-1.1814784,-0.55586064
16849,-1.1189656,0.79900706,4.177547,-3.4109147,-0.8777897,-1.0206333
16850,-1.2478067,1.0274079,4.3204904,-3.6620939,-0.6786909,-1.3468884
16851,-1.2768676,1.3763818,4.196182,-3.799179,-0.867274,-1.2514884
16852,-1.2231096,1.454503,4.4030104,-3.9045947,-1.1453757,-1.1706034
16853,-1.3064971,1.3360304,4.250473,-3.75348,-0.83318794,-1.33394
16854,-1.2644954,1.7744378,4.232708,-4.0137506,-1.2889271,-1.1217085
16855,-1.0015514,2.0940728,3.9247053,-3.859773,-1.9171633,-0.773129
16856,-0.8938642,2.6705453,4.3589025,-4.2321715,-2.903754,-0.57247144
16857,-0.7332254,2.447132,4.0966578,-3.8923292,-2.8344622,-0.44577646
16858,-0.6872025,2.424851,4.1346674,-3.8434615,-2.9016764,-0.41767493
16859,-0.7943061,2.5890799,4.6622205,-4.2565837,-3.097486,-0.49795613
16860,-1.0036542,2.1769357,4.409661,-3.735427,-2.640002,-0.53705126
16861,-2.5244308,1.3217456,3.7043998,-1.9942611,-2.0223353,-0.5398174
16862,-3.164887,1.3262959,3.7337456,-1.6358461,-2.1323395,-0.5405517
16863,-1.8911697,1.6400684,4.254342,-2.904087,-2.186246,-0.62154686
16864,-3.4801786,1.3305417,3.864308,-1.6027883,-2.2950392,-0.5141747
16865,-3.526547,1.0804389,3.1722589,-0.91418123,-2.1281245,-0.37638244
16866,-5.9473543,0.87845516,2.454527,0.69603413,-3.0364764,0.26460022
16867,-7.645765,0.8338504,2.3113718,1.3407063,-3.5833488,0.6146755
16868,-7.557886,0.772534,2.197059,1.373809,-3.4778485,0.6142188
16869,-6.2540007,0.78358537,1.8748717,0.8874162,-2.7144437,0.44340026
16870,-4.575293,-1.7052681,-1.4358236,3.8032253,-1.1390829,-0.54146326
16871,-4.5398827,-1.3436432,-0.29164073,2.9055133,-1.0298789,-0.4507135
16872,-3.6886656,-1.8230153,-1.5195737,3.510145,-0.9752213,-0.5604973
16873,-5.023677,-2.075736,-1.6946809,4.316284,-0.9288163,-0.7293885
16874,-4.7297263,-1.8217391,-1.6115553,4.095724,-1.0325745,-0.60054857
16875,-5.348965,-1.7079707,-1.5019046,4.311081,-1.2120154,-0.56799936
16876,-5.7348814,-1.9680586,-1.7317024,4.724787,-1.1894912,-0.66775465
16877,-5.932313,-2.319685,-1.9081478,5.1793633,-1.4104279,-0.7524288
16878,-4.612112,-2.3800876,-2.0635228,4.8352175,-1.6247687,-0.7970977
16879,-5.2431884,-2.0944004,-1.8436885,4.840129,-1.5936002,-0.6407013
16880,-4.531447,-1.9866035,-1.8587954,4.5240793,-1.6299294,-0.55941075
16881,-3.4877977,-2.2199378,-2.1347623,4.4291606,-1.8228981,-0.65046144
16882,-2.7514205,-2.9978797,-3.244437,5.380037,-2.4073324,-0.9081999
16883,-3.3374915,-3.3921766,-3.689092,6.183912,-2.688457,-1.0015357
16884,-3.3947377,-3.4563212,-3.7130625,6.2295704,-2.7777421,-0.7008007
16885,-2.6872888,-2.7192206,-2.8974016,4.8386188,-1.9926709,-0.6424107
16886,-2.8759043,-2.785637,-3.116652,5.1392126,-1.9616363,-0.8552843
16887,-2.6848228,-2.9539058,-3.147523,5.092379,-1.9537086,-0.78670084
16888,-3.0977783,-2.907596,-2.9514878,5.065809,-1.849487,-0.6652902
16889,-3.4856977,-3.0299,-3.005698,5.3178177,-1.9131348,-0.59968334
16890,-3.1119885,-3.148395,-3.128783,5.3044066,-2.0478227,-0.58325505
16891,-3.0766618,-3.0341942,-2.9645894,5.055229,-1.910904,-0.5167722
16892,-2.9448686,-2.9116457,-2.928031,4.857672,-1.9270164,-0.39976153
